tconst,averageRating,numVotes
tt4383594,5.3,21976
tt4383828,5.3,38
tt4384070,7.2,37
tt4384088,7.0,2660
tt4384186,5.4,178
tt4384242,6.6,800
tt4384350,7.2,1221
tt4384398,6.1,213
tt4385462,7.1,27
tt4385888,7.3,42870
tt4385944,5.1,727
tt4386356,6.2,513
tt4386684,5.8,253
tt4386844,6.1,15
tt4387040,8.0,55182
tt4387314,4.3,314
tt4387516,8.6,16
tt4387732,6.4,56
tt4387820,7.1,11
tt4388222,7.0,59
tt4388248,8.0,32
tt4388438,6.8,5
tt4388606,6.6,107
tt4389006,6.1,198
tt4389390,5.1,17
tt4389584,6.3,21
tt4389756,7.5,144
tt4390194,7.0,89
tt4391742,3.3,20
tt4392438,7.3,564
tt4392454,5.1,5186
tt4392726,6.1,908
tt4392770,5.7,4444
tt4393278,3.8,1255
tt4393938,7.3,78
tt4394034,4.0,191
tt4394402,5.6,59
tt4394452,7.5,26
tt4395722,6.2,26
tt4396010,6.7,121
tt4396042,6.3,1311
tt4396074,6.5,215
tt4396080,6.4,68
tt4396584,4.8,698
tt4396648,6.0,366
tt4396662,4.9,422
tt4397094,6.7,99
tt4397342,6.2,1502
tt4397346,7.2,656
tt4397382,5.1,144
tt4397404,7.0,59
tt4399590,4.8,1889
tt4399594,5.4,4650
tt4399952,5.1,8842
tt4399984,5.9,61
tt4400028,6.4,1945
tt4400034,7.5,7
tt4400038,7.0,7323
tt4400058,6.4,5808
tt4400174,6.8,1329
tt4400360,5.9,518
tt4400448,5.7,14
tt4400810,6.5,9
tt4400994,6.3,6055
tt4401006,5.4,2690
tt4401266,4.9,92
tt4401342,6.1,145
tt4401384,6.7,9
tt4401702,5.0,10
tt4401890,3.7,50
tt4404474,1.3,6789
tt4405050,6.3,41
tt4405532,4.9,127
tt4405860,3.1,1333
tt4408178,5.5,122
tt4408180,6.9,53
tt4409852,4.7,293
tt4410000,6.0,2419
tt4410018,5.8,189
tt4410798,4.7,75
tt4411166,7.8,18
tt4411234,4.6,2936
tt4411504,7.0,12851
tt4411584,6.5,11911
tt4411596,6.0,18624
tt4411618,6.1,3920
tt4411688,6.5,24
tt4411878,8.2,21
tt4412082,4.3,97
tt4412098,4.9,25
tt4412118,6.1,10
tt4412218,2.6,106
tt4412240,5.6,126
tt4412268,2.9,121
tt4412362,6.1,4345
tt4412528,6.1,1866
tt4413036,8.0,8
tt4413338,5.4,1985
tt4413354,2.7,116
tt4413794,8.0,561
tt4414438,5.4,1243
tt4415016,6.8,2061
tt4415068,6.8,282
tt4415326,5.7,1348
tt4416518,3.4,2267
tt4417022,7.9,142
tt4417502,5.4,425
tt4417510,7.0,1965
tt4417518,5.4,40
tt4417522,6.7,2081
tt4418108,6.4,82
tt4418152,3.2,208
tt4418168,6.1,1165
tt4418398,5.1,1053
tt4418898,6.6,38
tt4419196,5.3,2128
tt4419364,5.1,10967
tt4419390,6.4,379
tt4420040,4.4,404
tt4420704,7.7,13928
tt4421584,7.3,9
tt4421802,6.8,101
tt4422164,5.5,2251
tt4422278,4.6,43
tt4422290,4.6,94
tt4422510,3.6,106
tt4423778,5.3,542
tt4423984,4.1,542
tt4423990,7.9,9
tt4424228,7.1,890
tt4424292,3.5,387
tt4424316,4.7,142
tt4424330,5.1,78
tt4424864,8.4,5
tt4425064,6.9,6055
tt4425138,7.5,845
tt4425152,6.0,1191
tt4425162,5.0,75
tt4425200,7.5,395033
tt4425402,5.0,150
tt4425458,4.5,146
tt4426248,6.1,196
tt4426464,4.7,1708
tt4426656,6.4,1034
tt4426738,6.1,1883
tt4426842,6.4,45
tt4427060,5.9,2288
tt4427076,7.0,1721
tt4427800,5.6,981
tt4427840,7.0,191
tt4428714,4.9,416
tt4428720,5.6,196
tt4428728,6.3,4826
tt4428740,5.3,378
tt4428762,5.8,1702
tt4428774,6.1,218
tt4428788,7.0,5213
tt4428800,5.0,951
tt4428814,6.8,5990
tt4429074,6.5,302
tt4429128,8.4,6829
tt4429160,6.4,3679
tt4429194,5.8,8270
tt4429372,6.0,7
tt4430136,7.2,14617
tt4430212,8.2,76890
tt4430794,4.9,132
tt4430992,6.1,390
tt4431104,6.9,55
tt4431326,5.7,432
tt4431392,7.5,1094
tt4431646,6.8,124
tt4432006,5.9,1263
tt4432058,6.2,662
tt4432144,6.7,179
tt4432480,8.2,13075
tt4432912,7.2,191
tt4432980,6.3,275
tt4433646,4.8,2675
tt4433890,6.4,2148
tt4434004,7.8,28865
tt4434172,7.2,37
tt4434294,7.4,14
tt4434336,7.3,33
tt4435082,5.9,1361
tt4435282,6.6,528
tt4435628,5.2,235
tt4436096,5.6,23
tt4436330,6.7,98
tt4437212,5.7,694
tt4437216,5.7,7661
tt4437298,5.7,130
tt4437544,6.0,45
tt4437884,9.2,6
tt4438128,3.8,251
tt4438688,5.0,275
tt4438848,5.7,117844
tt4439102,4.2,2000
tt4439120,6.1,6257
tt4439174,6.5,92
tt4439342,4.8,26
tt4439620,6.0,22776
tt4439784,6.6,101
tt4439950,2.8,12
tt4440036,6.4,663
tt4440114,4.7,233
tt4440488,6.3,281
tt4440520,7.6,40
tt4440644,6.7,41
tt4440776,7.0,72
tt4440842,7.3,44
tt4441150,4.2,2660
tt4441280,6.0,5466
tt4441348,6.9,91
tt4441422,4.7,2271
tt4442130,4.9,3435
tt4442758,7.4,6204
tt4443658,6.5,34328
tt4443856,4.6,729
tt4443888,6.7,31
tt4443974,4.3,348
tt4444446,5.3,89
tt4444762,5.8,261
tt4444956,5.6,8342
tt4444992,7.0,24
tt4445784,5.0,53
tt4445948,4.7,203
tt4446200,6.7,152
tt4446228,4.6,174
tt4446258,5.7,1155
tt4446318,7.6,1339
tt4446348,6.0,623
tt4446472,6.1,1997
tt4447076,6.8,1254
tt4447090,4.1,520
tt4447108,4.4,1323
tt4447518,4.4,511
tt4448372,3.6,383
tt4449562,5.0,111
tt4449576,8.0,3344
tt4450396,6.6,1737
tt4450706,6.2,4890
tt4451006,3.8,324
tt4451458,7.6,5664
tt4451786,5.2,24
tt4452274,5.0,178
tt4452684,7.1,19
tt4452702,4.9,69
tt4453214,6.6,213
tt4453388,6.6,5
tt4453498,5.2,55
tt4454078,3.7,888
tt4455690,6.2,420
tt4455880,6.8,12
tt4456270,7.0,1376
tt4456774,4.5,154
tt4457328,6.6,84
tt4457344,6.3,6329
tt4457678,4.9,4176
tt4457716,3.5,39
tt4458206,2.0,27484
tt4458220,7.5,18
tt4458368,4.5,840
tt4459156,6.9,2552
tt4459890,4.2,109
tt4459912,4.7,1081
tt4460546,6.2,60
tt4460786,5.3,541
tt4460792,6.9,4614
tt4460854,5.0,1487
tt4461032,6.2,84
tt4461676,5.0,343
tt4462056,7.8,46
tt4462596,7.6,22
tt4463248,4.4,285
tt4463636,5.2,608
tt4463762,5.3,922
tt4463780,5.8,614
tt4463816,5.4,21122
tt4463894,6.4,49485
tt4464270,5.7,137
tt4464394,4.2,2288
tt4464702,2.6,457
tt4465046,6.0,18
tt4465438,3.0,230
tt4465564,4.6,96604
tt4465572,6.8,6170
tt4465668,8.0,33
tt4465938,5.9,14
tt4466242,6.3,587
tt4466336,5.7,894
tt4466358,7.2,213
tt4466384,7.0,66
tt4466446,7.8,119
tt4466490,7.3,5027
tt4466494,7.5,166
tt4466544,6.4,1415
tt4466550,6.9,550
tt4466648,6.1,1316
tt4466864,4.7,2188
tt4466872,6.9,757
tt4466894,5.6,2647
tt4466908,5.9,53
tt4466928,6.1,312
tt4466936,6.6,6610
tt4466944,7.1,35
tt4466946,6.3,236
tt4467176,5.3,1409
tt4467194,5.9,441
tt4467202,3.5,2508
tt4467262,4.9,3045
tt4467282,6.1,417
tt4467626,5.9,3281
tt4468634,6.4,12897
tt4468650,7.1,21
tt4468740,7.8,68000
tt4469144,4.8,43
tt4469200,4.3,169
tt4469518,3.3,982
tt4470016,6.9,80
tt4470266,5.5,2839
tt4470288,4.9,2808
tt4471280,5.4,194
tt4471368,3.9,17
tt4471388,4.2,3085
tt4471416,6.1,19
tt4471428,7.1,527
tt4471488,7.4,325
tt4471608,6.4,145
tt4471622,6.4,165
tt4471630,6.5,346
tt4471634,6.3,280
tt4471636,6.0,633
tt4471676,7.9,20
tt4472096,6.8,727
tt4472100,1.7,108
tt4472508,5.6,386
tt4473170,5.3,12
tt4473356,7.7,10
tt4473370,5.3,890
tt4473378,6.6,676
tt4473386,9.0,11
tt4473806,3.2,635
tt4473938,5.9,127
tt4475244,4.7,157
tt4475992,3.2,1970
tt4476106,3.6,393
tt4476736,8.5,2093
tt4477024,7.2,74
tt4477106,2.8,263
tt4477292,6.0,4228
tt4477456,5.8,84
tt4477536,4.5,60420
tt4478014,6.2,63
tt4478128,6.9,33
tt4478168,7.3,48
tt4479380,5.1,14402
tt4479696,4.6,129
tt4479870,6.2,93
tt4480186,6.7,59
tt4480398,3.8,1636
tt4480494,6.2,1454
tt4480648,6.6,147
tt4480774,3.3,86
tt4481066,7.2,7217
tt4481340,7.2,306
tt4481414,7.6,107857
tt4481514,5.6,42695
tt4481742,6.2,184
tt4481934,4.5,65
tt4482858,6.4,469
tt4482938,6.9,1305
tt4483074,5.4,143
tt4483100,7.6,564
tt4483192,5.4,238
tt4483220,5.2,3682
tt4483402,7.4,18
tt4483422,4.4,74
tt4483424,8.0,34
tt4483434,3.3,9
tt4483460,6.6,178
tt4483492,7.4,14
tt4483960,5.1,106
tt4484426,6.5,378
tt4485168,6.1,54
tt4485178,5.8,344
tt4485246,6.7,796
tt4485806,4.4,714
tt4486148,4.6,1416
tt4486290,6.6,137
tt4486838,6.8,213
tt4486868,4.9,88
tt4486986,5.4,11533
tt4487076,5.5,131
tt4487240,5.4,197
tt4488744,7.1,770
tt4489180,5.6,41
tt4489416,7.4,5157
tt4489562,6.4,325
tt4490654,5.1,403
tt4491146,4.9,88
tt4491640,5.2,711
tt4493272,6.8,60
tt4493550,5.1,85
tt4493588,5.3,164
tt4494090,6.7,46
tt4494382,5.3,844
tt4494706,5.7,333
tt4494718,6.3,5423
tt4494798,7.5,28
tt4494944,6.8,76
tt4495188,7.4,11
tt4495750,8.1,386
tt4495846,5.9,13
tt4496082,6.3,80
tt4497338,5.0,1712
tt4497686,5.2,629
tt4497850,8.3,206
tt4498092,4.7,89
tt4498460,6.6,514
tt4498760,3.8,311
tt4498800,7.7,280
tt4498818,3.5,163
tt4498900,6.2,15
tt4499186,7.8,34
tt4499228,5.0,1961
tt4499304,5.5,45
tt4500130,6.1,106
tt4500166,7.0,39
tt4500196,7.2,39
tt4500214,4.8,634
tt4500678,5.3,339
tt4500734,3.7,1745
tt4500922,6.3,125127
tt4501244,6.2,106405
tt4501276,5.3,196
tt4501454,6.3,12494
tt4502426,7.2,87
tt4502456,5.0,74
tt4503132,7.0,21
tt4503598,5.4,13916
tt4503906,6.0,1580
tt4504044,5.9,24703
tt4504308,4.7,36
tt4504438,7.4,1716
tt4504626,7.6,628
tt4504922,4.4,277
tt4505116,4.9,334
tt4505122,3.7,76
tt4505170,6.2,530
tt4505180,5.9,134
tt4505208,6.8,2412
tt4505314,9.2,21
tt4505432,5.3,737
tt4505450,7.8,9
tt4505666,7.0,2099
tt4506686,7.9,56
tt4507090,5.8,99
tt4507630,7.6,11
tt4508542,4.7,358
tt4508712,6.5,1713
tt4508986,6.6,2845
tt4509840,3.4,1412
tt4510398,4.1,2170
tt4510882,6.4,68
tt4510896,6.5,636
tt4511054,3.5,174
tt4511200,6.6,6326
tt4511372,5.5,112
tt4511452,7.5,62
tt4511460,7.0,1298
tt4511566,3.3,2118
tt4511786,6.9,25
tt4512230,2.8,190
tt4512306,5.9,79
tt4512946,8.4,265
tt4513316,6.7,4126
tt4513538,4.8,666
tt4513560,3.0,46
tt4513674,6.6,74228
tt4513812,7.4,557
tt4513996,8.2,34
tt4514606,5.1,59
tt4514646,5.5,319
tt4514660,3.4,345
tt4515070,7.6,2433
tt4515190,5.2,12
tt4515452,5.7,109
tt4515456,7.0,61
tt4515684,6.7,2931
tt4515762,5.0,1363
tt4516162,6.9,5317
tt4516176,5.0,6
tt4516324,6.0,549
tt4516352,4.6,2646
tt4517624,5.2,219
tt4517738,4.1,987
tt4518086,7.1,17
tt4518234,7.7,1692
tt4518260,5.3,1471
tt4518284,7.7,21
tt4518414,6.4,21
tt4518962,4.0,779
tt4519006,6.3,2788
tt4519312,4.6,503
tt4519400,3.2,1038
tt4519488,8.4,1264
tt4520000,8.7,7
tt4520132,6.4,120
tt4520256,8.9,37
tt4520338,7.0,97
tt4520364,5.8,41408
tt4520508,6.5,49
tt4520988,6.8,152711
tt4521338,3.2,150
tt4522112,6.5,40
tt4522922,5.4,819
tt4523400,6.8,11
tt4523530,4.6,780
tt4523622,5.6,422
tt4523910,6.6,2420
tt4524050,4.2,9
tt4524144,8.0,26
tt4524202,7.0,16
tt4524244,4.9,23
tt4524418,4.1,1247
tt4524676,6.5,146
tt4524792,6.3,18
tt4525716,8.0,9
tt4525982,7.9,16
tt4526502,5.7,497
tt4526546,5.4,3942
tt4526822,3.6,99
tt4527172,7.7,30
tt4527218,5.5,11
tt4527268,2.5,380
tt4527624,5.9,22
tt4528386,5.7,387
tt4528454,6.6,482
tt4528606,6.4,54
tt4528906,7.8,24
tt4529128,6.6,63
tt4529162,5.4,285
tt4529358,6.5,19
tt4529450,6.4,116
tt4529506,5.8,13
tt4529508,8.5,30
tt4529866,6.2,9
tt4529930,3.7,49
tt4530422,6.6,93126
tt4530804,4.7,441
tt4530832,2.9,755
tt4530884,5.2,12854
tt4530968,6.4,709
tt4531006,5.6,383
tt4531412,6.8,489
tt4531604,9.0,15
tt4531694,4.9,1563
tt4531764,5.8,14
tt4532038,5.6,17692
tt4532428,6.1,58
tt4532596,4.5,461
tt4532606,3.8,142
tt4532684,6.1,15
tt4532704,6.5,64
tt4532708,6.5,40
tt4532764,6.9,2038
tt4532818,6.6,1265
tt4532826,5.3,69050
tt4532888,5.7,748
tt4533158,8.6,19
tt4533594,5.1,186
tt4533838,6.2,580
tt4534598,8.6,71
tt4534732,6.6,59
tt4534886,4.6,87
tt4535650,5.1,33239
tt4535872,6.3,13
tt4536304,5.9,306
tt4536494,5.7,678
tt4536768,5.6,8062
tt4537362,1.1,482
tt4537412,7.2,147
tt4537646,5.6,8
tt4537888,4.5,3012
tt4537896,6.5,33664
tt4537986,5.2,3062
tt4538016,5.3,250
tt4538164,5.6,178
tt4538294,3.6,371
tt4538660,6.4,8
tt4538670,6.3,3588
tt4538716,3.9,97
tt4538916,6.7,6133
tt4539114,7.4,758
tt4539136,5.4,114
tt4539364,5.2,41
tt4539442,5.2,9
tt4539508,4.5,443
tt4539628,3.8,26
tt4539726,6.6,39
tt4539742,4.2,108
tt4539898,3.6,188
tt4540360,5.9,37
tt4540384,7.2,844
tt4540710,7.5,69670
tt4541102,5.0,161
tt4541266,5.8,129
tt4542658,4.1,70
tt4542660,7.8,414
tt4542692,2.5,132
tt4543548,6.8,66
tt4543578,5.0,319
tt4543674,7.6,19
tt4543744,6.1,514
tt4543902,4.4,40
tt4544932,6.6,6
tt4545286,6.5,20
tt4545630,4.8,2435
tt4545806,5.4,424
tt4545832,6.4,152
tt4545976,6.4,24
tt4546024,5.8,709
tt4546126,2.6,500
tt4546136,3.3,17
tt4546694,4.7,127
tt4547056,6.6,57610
tt4547076,4.7,598
tt4547194,6.2,31619
tt4547514,6.7,802
tt4547832,2.2,488
tt4547938,6.7,1899
tt4548332,5.6,132
tt4548864,6.4,205
tt4549224,5.5,1030
tt4549746,6.6,91
tt4549932,6.6,27
tt4550098,7.5,253566
tt4550420,6.0,4275
tt4550652,6.9,29
tt4551008,5.4,13
tt4551314,6.4,1676
tt4551318,7.0,1793
tt4551756,8.2,88
tt4551882,7.0,474
tt4552298,7.0,1573
tt4552486,3.7,350
tt4552524,4.8,9487
tt4552546,6.9,383
tt4552700,6.4,143
tt4553434,6.6,176
tt4553542,7.9,162
tt4554186,4.0,343
tt4554212,6.3,1228
tt4554360,6.6,97
tt4555426,7.4,185893
tt4555674,6.7,587
tt4556216,7.1,19
tt4556370,3.9,3697
tt4556700,6.5,491
tt4556730,4.8,236
tt4556848,5.1,331
tt4557208,3.7,2505
tt4557512,7.6,91
tt4557956,5.8,4189
tt4557986,6.5,14
tt4558042,5.9,1420
tt4558200,6.5,6299
tt4558362,8.0,8490
tt4558376,4.9,11230
tt4558396,6.6,1244
tt4559006,5.8,22286
tt4559046,5.0,9034
tt4559742,6.2,39
tt4559932,6.5,877
tt4560008,7.0,10822
tt4560436,6.1,74111
tt4560748,7.3,312
tt4560926,3.4,163
tt4561264,7.3,15
tt4561398,5.1,106
tt4561448,7.8,361
tt4562262,5.1,425
tt4562474,4.7,8
tt4562518,7.5,11034
tt4562728,5.7,565
tt4564526,7.9,18
tt4564560,5.2,21
tt4565520,4.8,14167
tt4565668,3.6,112
tt4566574,2.7,1584
tt4566758,5.7,136142
tt4566780,3.1,322
tt4566934,4.0,714
tt4567694,6.4,21
tt4567858,6.7,171
tt4567954,8.3,113
tt4568106,7.2,425
tt4568328,7.2,695
tt4568352,7.2,14
tt4568370,5.6,1626
tt4568478,6.2,524
tt4568960,6.9,139
tt4569240,6.5,1061
tt4569374,6.1,738
tt4569938,7.2,17
tt4571838,5.5,338
tt4572116,3.7,484
tt4572514,7.4,97638
tt4572700,3.2,229
tt4572722,6.3,32
tt4572792,6.6,26108
tt4572820,7.6,4251
tt4572856,5.6,181
tt4572984,6.6,364
tt4572998,6.8,912
tt4573136,5.1,371
tt4573142,6.1,61
tt4573344,4.8,88
tt4573394,6.4,38229
tt4573464,7.9,10
tt4573516,5.9,8505
tt4574378,6.6,9
tt4574440,6.3,211
tt4574478,6.8,34
tt4574526,7.6,61
tt4574604,5.6,353
tt4574654,4.6,1442
tt4575328,4.4,9512
tt4575576,7.3,73168
tt4575930,6.4,1134
tt4576040,7.2,42
tt4576246,6.1,117
tt4576656,9.0,33
tt4576964,6.5,33
tt4577344,3.8,1493
tt4577388,7.8,384
tt4577624,8.0,25
tt4578050,6.1,378
tt4578102,5.3,208
tt4578118,4.8,6821
tt4578590,7.9,100
tt4578598,2.8,345
tt4578910,5.6,182
tt4578920,4.2,547
tt4579626,7.8,25
tt4579914,4.9,413
tt4580022,4.9,86
tt4580024,5.1,101
tt4580794,7.2,417
tt4581408,6.1,43
tt4581436,6.0,9
tt4581576,5.7,23469
tt4581722,6.9,56
tt4582230,7.8,5
tt4582302,8.0,130
tt4584764,8.6,72
tt4584800,6.5,58
tt4584862,5.4,964
tt4585080,8.1,490
tt4585650,6.6,33
tt4585660,6.2,4579
tt4586114,4.1,448
tt4586136,1.8,217
tt4586626,2.4,1787
tt4586702,7.0,22
tt4587366,5.6,4095
tt4587656,6.3,7324
tt4587780,6.4,1510
tt4588594,3.8,517
tt4588730,5.0,47
tt4588874,4.7,369
tt4588950,6.9,26
tt4589186,6.0,1416
tt4590092,4.4,515
tt4590256,4.3,19101
tt4590390,4.7,208
tt4590482,6.5,1311
tt4590882,6.3,15
tt4591226,2.5,151
tt4591230,6.7,47
tt4591310,5.9,3041
tt4591726,6.0,45
tt4591840,5.2,1831
tt4592550,8.2,65
tt4592832,6.4,18
tt4593108,7.1,3448
tt4593196,5.9,990
tt4594124,5.6,146
tt4594194,6.4,98
tt4594286,5.2,649
tt4594302,8.1,8
tt4594834,5.8,9771
tt4594836,5.8,4216
tt4594906,6.2,404
tt4594936,5.9,181
tt4595114,7.4,73
tt4595204,4.1,42
tt4595882,7.1,49784
tt4596248,6.5,198
tt4596408,7.2,373
tt4596784,5.8,375
tt4596814,7.0,4543
tt4597234,7.4,85
tt4597430,4.7,81
tt4597454,6.5,583
tt4597598,6.7,730
tt4598720,8.3,97
tt4598764,7.3,19
tt4599264,3.2,73
tt4599430,8.8,8
tt4599584,5.5,284
tt4599588,3.8,14
tt4600300,3.0,113
tt4600370,4.8,12
tt4600778,6.5,708
tt4600952,4.0,13112
tt4600982,4.4,362
tt4601064,4.2,198
tt4601102,6.2,2160
tt4601292,6.8,1021
tt4602066,6.2,8901
tt4602342,6.0,127
tt4602422,6.1,23
tt4602482,6.7,8
tt4602608,8.4,68
tt4602818,6.7,260
tt4602920,7.1,44
tt4603406,6.4,118
tt4603640,7.3,304
tt4606498,2.1,240
tt4606770,7.0,1434
tt4607098,7.5,30
tt4607228,5.2,1052
tt4607722,5.8,2770
tt4607748,4.5,211
tt4610084,7.5,13
tt4610124,7.1,104
tt4610372,6.2,694
tt4610378,6.9,8790
tt4610748,5.1,5977
tt4610978,7.2,230
tt4611160,7.9,246
tt4613254,7.4,4975
tt4613272,7.3,3473
tt4613278,7.2,14
tt4613576,5.7,58
tt4613668,8.3,12
tt4613688,5.8,54
tt4614304,5.6,304
tt4614560,7.3,314
tt4614612,6.5,4557
tt4614910,7.5,281
tt4614918,6.6,26
tt4614922,7.1,8
tt4614926,6.6,37
tt4614936,4.5,429
tt4614940,5.6,442
tt4615318,4.6,225
tt4616250,3.0,1905
tt4616292,5.6,387
tt4618398,7.9,9688
tt4618712,7.6,18
tt4619460,6.6,57
tt4619556,7.3,71
tt4619908,4.3,261
tt4619916,6.9,68
tt4619940,6.8,1727
tt4620188,7.5,29
tt4620316,6.4,882
tt4620346,7.1,8
tt4621016,7.4,2165
tt4621060,7.1,17
tt4621100,8.3,361
tt4621398,5.1,311
tt4621472,6.7,67
tt4621572,4.6,41
tt4621630,6.4,8734
tt4621872,7.2,9149
tt4622340,5.5,567
tt4622512,6.7,53045
tt4622682,6.0,2331
tt4623726,7.7,22
tt4623812,6.9,1492
tt4624330,7.6,72
tt4624424,6.8,59255
tt4624532,6.8,19
tt4625196,8.3,639
tt4625324,3.7,260
tt4625334,5.4,859
tt4625516,4.9,430
tt4625536,5.3,116
tt4626020,3.3,199
tt4627104,4.3,1786
tt4627224,2.5,375
tt4627352,6.8,3366
tt4628826,6.2,267
tt4628882,5.7,899
tt4629028,5.5,65
tt4629032,6.7,1489
tt4629058,7.1,71
tt4629266,7.2,3733
tt4630444,6.2,4368
tt4630466,3.8,183
tt4630550,6.5,9007
tt4630562,6.6,219579
tt4630874,5.6,46
tt4631048,5.3,585
tt4631312,5.0,9
tt4631524,5.0,6
tt4631532,6.8,3974
tt4632316,8.3,2781
tt4632440,6.5,2462
tt4633662,4.4,1236
tt4633690,7.3,79289
tt4633694,8.4,429696
tt4634272,6.3,476
tt4634402,4.2,671
tt4634422,6.7,669
tt4634898,5.8,106
tt4635004,6.0,73
tt4635372,8.2,25921
tt4635548,6.6,1824
tt4635934,7.4,52
tt4636000,5.9,205
tt4636022,6.1,538
tt4636042,6.7,2004
tt4636046,6.3,1679
tt4636068,6.6,260
tt4636074,6.1,185
tt4636250,5.0,30
tt4636252,5.6,446
tt4636254,6.8,828
tt4636298,6.7,1510
tt4637028,5.5,41
tt4637318,6.3,52
tt4637598,6.0,929
tt4637864,5.1,131
tt4637878,5.4,441
tt4637946,7.1,92
tt4638148,5.3,3167
tt4638246,6.0,205
tt4640206,8.6,7834
tt4640564,7.7,194
tt4641232,6.9,143
tt4641248,6.4,1233
tt4641264,5.6,773
tt4641286,5.3,31
tt4641416,6.4,45
tt4641478,5.0,57
tt4641602,4.8,86
tt4641706,3.9,24
tt4641776,4.9,83
tt4642044,5.2,3163
tt4642192,7.3,4563
tt4642386,4.6,299
tt4642936,4.2,855
tt4642970,4.0,802
tt4643048,5.4,166
tt4643142,5.1,31
tt4643400,7.1,681
tt4643432,7.0,1126
tt4643580,5.8,999
tt4643844,6.6,3919
tt4644382,6.8,4080
tt4645156,5.7,76
tt4645330,6.7,20300
tt4645358,7.3,178
tt4645368,6.9,22169
tt4647482,6.7,719
tt4647784,6.1,1684
tt4647788,6.8,1787
tt4647900,7.1,3340
tt4648112,8.0,21
tt4648304,6.0,608
tt4648510,2.9,112
tt4648732,5.6,181
tt4648786,6.6,23342
tt4649242,6.5,23
tt4649416,6.1,6425
tt4649466,6.7,292835
tt4649646,6.8,37
tt4649694,7.5,50
tt4649814,2.0,471
tt4650414,6.1,1605
tt4650738,6.5,687
tt4651298,4.9,236
tt4651410,4.6,9045
tt4651466,5.5,2871
tt4651520,6.2,119236
tt4651922,8.2,47
tt4651932,6.3,368
tt4652096,6.0,63
tt4652164,5.4,802
tt4652200,6.0,13
tt4652380,6.0,196
tt4652418,8.3,26
tt4652532,5.4,4853
tt4652570,6.2,1568
tt4652650,6.7,13187
tt4653272,6.9,448
tt4653370,7.3,327
tt4653486,6.6,109
tt4653492,6.6,700
tt4653526,6.2,64
tt4653586,4.4,3206
tt4653836,7.0,67
tt4653900,6.0,20
tt4653938,5.0,50
tt4653950,5.4,497
tt4654016,5.3,300
tt4654184,7.2,575
tt4654472,6.7,219
tt4654602,5.8,13
tt4654606,5.3,101
tt4654738,6.3,188
tt4654760,3.3,81
tt4654798,5.2,426
tt4654908,7.6,42
tt4654964,6.7,22
tt4655294,4.5,160
tt4655630,3.6,806
tt4656772,4.5,29
tt4657280,5.0,85
tt4657324,5.2,7
tt4657400,5.1,213
tt4657460,5.8,159
tt4657764,3.7,307
tt4657804,7.0,142
tt4658770,8.5,2482
tt4658786,7.1,338
tt4658808,7.0,347
tt4659056,7.9,4337
tt4659656,6.8,24
tt4659710,6.2,288
tt4659808,7.0,66
tt4660736,6.5,1618
tt4660980,5.8,6834
tt4661798,5.9,4171
tt4662238,6.6,24
tt4662396,6.7,4690
tt4662420,5.8,6858
tt4662530,6.3,13
tt4662708,6.0,118
tt4662934,6.7,23
tt4663548,6.1,1704
tt4663708,4.8,185
tt4663796,5.5,122
tt4663992,7.1,1757
tt4664092,5.3,327
tt4664244,7.0,456
tt4665586,4.4,329
tt4665630,6.1,5778
tt4665930,6.5,75
tt4666220,4.0,90
tt4666726,6.9,14431
tt4667084,5.5,1119
tt4667094,3.5,20769
tt4667138,7.7,31
tt4667610,5.8,18
tt4667788,6.8,761
tt4667854,5.3,6172
tt4668072,5.9,41
tt4668742,7.9,72
tt4668808,7.0,1129
tt4668834,5.2,299
tt4668860,7.0,444
tt4669186,5.9,9266
tt4669210,6.5,1118
tt4669252,6.0,1609
tt4669264,6.5,20503
tt4669278,3.6,2040
tt4669296,6.6,14147
tt4669408,3.9,48
tt4669486,7.5,32
tt4669788,7.1,31991
tt4669816,6.9,72
tt4669954,7.6,1227
tt4669974,6.2,441
tt4669986,7.0,33335
tt4670016,4.5,3703
tt4670590,7.8,54
tt4671274,7.0,1631
tt4672272,5.3,86
tt4672350,5.7,318
tt4673790,6.3,594
tt4673872,5.2,229
tt4674500,5.2,143
tt4674506,3.4,20
tt4675030,3.7,2517
tt4675526,6.5,94
tt4675926,6.5,386
tt4675974,5.4,161
tt4675986,6.6,234
tt4676044,4.8,283
tt4676372,5.8,93
tt4676506,5.4,13
tt4676508,6.4,452
tt4677134,6.7,2014
tt4677244,5.4,121
tt4677348,5.2,458
tt4677358,5.9,60
tt4677434,4.7,59
tt4677578,6.7,1354
tt4677852,8.8,27
tt4677924,4.3,1853
tt4678058,5.1,18
tt4678788,3.2,396
tt4679062,8.5,227
tt4679136,6.6,1341
tt4679144,7.0,266
tt4679210,8.3,19154
tt4679576,2.5,128
tt4679938,6.2,16
tt4680182,6.2,62113
tt4680196,4.6,3259
tt4680568,4.6,557
tt4680980,5.4,6684
tt4681414,6.6,693
tt4681452,6.6,49
tt4681454,6.1,876
tt4682022,6.1,29
tt4682128,4.1,34
tt4682136,5.8,3421
tt4682266,5.3,66756
tt4682562,6.0,1998
tt4682708,4.8,2549
tt4682780,5.2,3678
tt4682786,6.8,96070
tt4682788,6.3,19213
tt4682804,4.9,6950
tt4682970,3.1,62
tt4683366,6.3,5066
tt4683668,8.0,807
tt4684028,5.3,901
tt4684258,7.0,800
